version,ticker,entry_date,exit_date,entry,init_stop,shares,risk_dollars,pnl,R,pct,days_held,partial_taken,exit_reason
3xATR stop (max 12%) + EMA exit after partial,INTU,2011-01-03,2011-01-11,49.729679999999995,47.1782826146219,39,99.50449802974572,-101.34445105171605,-1.0184911542533515,-0.05225401949082961,6,False,stop
3xATR stop (max 12%) + EMA exit after partial,TMUS,2011-01-03,2011-01-19,25.545519999999996,23.78943837655282,56,98.34057091304189,12.806080000000236,0.130221737387757,0.008951863183838272,11,False,time_stop
3xATR stop (max 12%) + EMA exit after partial,SBUX,2011-01-03,2011-01-19,16.261245,15.361623492376005,111,99.85798734626336,-4.160835000000024,-0.04166752315537952,-0.002305174050326418,11,False,time_stop
3xATR stop (max 12%) + EMA exit after partial,ADI,2011-01-03,2011-01-20,38.05802,36.26553116212904,55,98.58688608290294,60.103450000000045,0.609649542531025,0.028713790155136837,12,False,time_stop
3xATR stop (max 12%) + EMA exit after partial,AAPL,2011-01-03,2011-01-21,11.64163,11.258707822770816,234,89.60378947162884,119.37351817215756,1.332237385004288,0.043820602445873595,13,True,close_below_ema20
3xATR stop (max 12%) + EMA exit after partial,COP,2011-01-11,2011-01-27,51.5612097,49.5042574979193,35,71.99332707282454,45.43972650000008,0.6311658086594014,0.025179352997220353,11,False,time_stop
3xATR stop (max 12%) + EMA exit after partial,BKNG,2011-01-21,2011-02-07,17.208391199999998,16.017386374920225,84,100.04440530670092,17.990179200000256,0.1798219415153571,0.012445602701082428,11,False,time_stop
3xATR stop (max 12%) + EMA exit after partial,UNP,2011-01-21,2011-02-07,47.79274499999999,45.17089230393288,38,99.63040245055012,-22.41980999999953,-0.22502980464348948,-0.012344865313762323,11,False,time_stop
3xATR stop (max 12%) + EMA exit after partial,C,2011-01-21,2011-02-07,48.5485,45.02285935346936,28,98.71793810285791,-5.5131999999999834,-0.0558480060053075,-0.004055738076356621,11,False,time_stop
3xATR stop (max 12%) + EMA exit after partial,MRSH,2011-01-24,2011-02-08,27.627599999999997,26.51667731388325,90,99.98304175050731,75.05189999999996,0.750646296471763,0.0301839464882943,11,False,time_stop
3xATR stop (max 12%) + EMA exit after partial,ETN,2011-01-27,2011-02-15,52.842789999999994,49.754926263596914,32,98.81163956489854,89.48848000000021,0.9056471524412367,0.05292141084904879,13,False,time_stop
3xATR stop (max 12%) + EMA exit after partial,TMUS,2011-02-07,2011-02-23,26.16614,23.991085852981026,47,102.2275449098917,-4.335279999999848,-0.042408139643979256,-0.003525166493796822,11,False,time_stop
3xATR stop (max 12%) + EMA exit after partial,PLD,2011-02-07,2011-02-23,33.27324,30.958119222807746,44,101.86531419645925,77.07479999999998,0.7566343912840847,0.05264591004663205,11,False,time_stop
