version,ticker,entry_date,exit_date,entry,init_stop,shares,risk_dollars,pnl,R,pct,days_held,partial_taken,exit_reason
"buy the dip (RSI2<10), exit close > 5-day avg",GOOGL,2010-11-16,2010-11-19,14.848633799999998,14.345490179739938,198,99.62243681149185,15.112607400000321,0.15169883295062123,0.005140291088598443,3,False,close_above_sma5
"buy the dip (RSI2<10), exit close > 5-day avg",NEE,2010-11-16,2010-11-19,13.345832499999998,12.965200945030052,262,99.72546740212601,-103.12235004972406,-1.0340623386993084,-0.02949210968405136,3,False,stop
"buy the dip (RSI2<10), exit close > 5-day avg",AAPL,2010-11-16,2010-11-19,10.929518599999998,10.504095920626707,122,51.90156688354152,7.122665000000271,0.1372341034709481,0.0053417265788817305,3,False,close_above_sma5
"buy the dip (RSI2<10), exit close > 5-day avg",SPGI,2010-11-16,2010-11-23,34.2821479,32.75936718206838,65,98.98074666555513,-102.13394750000006,-1.031856708912282,-0.04583410306096956,5,False,stop_gap
"buy the dip (RSI2<10), exit close > 5-day avg",NEE,2010-11-22,2010-11-29,12.942929999999999,12.552556123451252,252,98.37421689028419,-101.53746103339378,-1.0321552154934817,-0.03113100609152623,4,False,stop
"buy the dip (RSI2<10), exit close > 5-day avg",SPGI,2010-11-24,2010-12-01,32.3596273,30.945404163310197,69,97.58139643159636,47.05786200000001,0.48224214574534324,0.021075582659754555,4,False,close_above_sma5
"buy the dip (RSI2<10), exit close > 5-day avg",ORCL,2010-11-24,2010-12-02,27.69767,26.4688107319986,79,97.07988217211036,6.6770800000001,0.06877923469419216,0.0030515202181266967,5,False,close_above_sma5
"buy the dip (RSI2<10), exit close > 5-day avg",PG,2010-11-29,2010-12-02,62.11204999999999,60.70816205793545,51,71.59828504529133,-1.2341999999996602,-0.017237843046365362,-0.0003896184395780423,3,False,close_above_sma5
"buy the dip (RSI2<10), exit close > 5-day avg",DE,2010-12-01,2010-12-02,75.96588999999999,72.74276060146545,29,93.47075255750163,5.738230000000257,0.06139064726658957,0.002604721671792549,1,False,close_above_sma5
"buy the dip (RSI2<10), exit close > 5-day avg",GS,2010-11-23,2010-12-03,159.2591,152.16547602692393,13,92.21711164998882,24.564670000000348,0.26637865316402287,0.011864879306739939,7,False,close_above_sma5
"buy the dip (RSI2<10), exit close > 5-day avg",TJX,2010-12-03,2010-12-06,11.07106,10.616101714939878,215,97.81603128792598,49.47741250000001,0.5058210995533132,0.020786401663436024,1,False,close_above_sma5
"buy the dip (RSI2<10), exit close > 5-day avg",DIS,2010-12-10,2010-12-14,36.89686,35.537423635839026,72,97.87941821958987,18.428399999999897,0.18827655839408722,0.0069369046580115105,2,False,close_above_sma5
"buy the dip (RSI2<10), exit close > 5-day avg",ETN,2010-12-14,2010-12-16,49.244195,47.4284910141573,54,98.04801523550556,42.159420000000296,0.4299874902998888,0.015854254496393036,2,False,close_above_sma5
