version,ticker,entry_date,exit_date,entry,init_stop,shares,risk_dollars,pnl,R,pct,days_held,partial_taken,exit_reason
stop = 2xATR only (not 'closer'),REGN,2019-02-13,2019-03-01,418.5181,396.3129371656971,4,88.82065133721153,63.38840000000005,0.7136673627774152,0.03786479007717949,11,False,time_stop
stop = 2xATR only (not 'closer'),AVGO,2019-02-28,2019-03-04,27.537509999999997,26.364840148774498,86,100.84960720539299,-5.590859999999772,-0.055437598171436384,-0.002360779896221458,2,False,close_below_ema20
stop = 2xATR only (not 'closer'),SBUX,2019-03-01,2019-03-11,70.70062999999999,68.47477077460817,45,100.16366514263169,-62.55044999999953,-0.6244824399239839,-0.019660503732427698,6,False,close_below_ema20
stop = 2xATR only (not 'closer'),LLY,2019-02-13,2019-03-12,120.01989999999999,114.71574393007435,18,95.47480925866151,60.418800000000005,0.6328245164262404,0.027967028801057163,18,False,close_below_ema20
stop = 2xATR only (not 'closer'),SBUX,2019-03-12,2019-03-13,70.08001,67.91930954150746,46,99.39222109065693,-2.7645999999996036,-0.027815054032025062,-0.0008575912018276165,1,False,close_below_ema20
stop = 2xATR only (not 'closer'),LLY,2019-03-13,2019-03-15,124.72459999999998,119.66870562921063,20,101.11788741578692,-34.95399999999961,-0.345675734464983,-0.014012472278924772,2,False,close_below_ema20
stop = 2xATR only (not 'closer'),BSX,2019-03-12,2019-03-18,40.02999,38.64180250310281,72,99.94949977659758,-102.73170955682082,-1.027836155122756,-0.03564400838971704,4,False,stop
stop = 2xATR only (not 'closer'),LLY,2019-03-19,2019-04-03,125.47534999999998,119.98795154299991,18,98.77317222600124,63.0997200000007,0.6388346003064809,0.02793807708047867,11,False,time_stop
stop = 2xATR only (not 'closer'),NOW,2019-03-29,2019-04-04,49.34929999999999,46.8058792338615,40,101.73683064553956,-103.60906581489388,-1.0184027274830034,-0.05248760661999962,4,False,stop
stop = 2xATR only (not 'closer'),LLY,2019-04-08,2019-04-09,127.13700999999999,122.59139986674303,13,59.092931732340446,-6.5490099999998534,-0.1108256065152324,-0.0039624181817709,1,False,close_below_ema20
stop = 2xATR only (not 'closer'),ABT,2019-04-09,2019-04-10,78.98890999999999,76.60897224594419,22,52.35863058922766,-7.647859999999895,-0.14606684540701828,-0.004400997557758365,1,False,close_below_ema20
stop = 2xATR only (not 'closer'),SYK,2019-04-05,2019-04-15,195.64544999999995,190.3181959086096,11,58.59979500529394,-29.794379999999506,-0.5084382973917889,-0.013844329116777089,6,False,close_below_ema20
stop = 2xATR only (not 'closer'),ADI,2019-04-03,2019-04-23,109.72962,105.30610367138172,23,101.74087555822037,85.71663000000001,0.8424994332877486,0.033963573372440374,13,False,time_stop
stop = 2xATR only (not 'closer'),PG,2019-03-04,2019-04-24,98.87877999999999,96.3168716191708,39,99.9144268523386,182.13446913303795,1.822904608182466,0.04723070605396648,36,True,close_below_ema20
stop = 2xATR only (not 'closer'),ADBE,2019-04-10,2019-04-26,270.25998999999996,259.6444525392124,6,63.6932247647253,45.85098000000016,0.7198721711668372,0.028275846528374508,11,False,time_stop
stop = 2xATR only (not 'closer'),ANET,2019-04-24,2019-04-26,20.395975599999996,19.48834393045759,115,104.37764199737687,-68.73477549999926,-0.6585201024346444,-0.02930449181357099,2,False,close_below_ema20
stop = 2xATR only (not 'closer'),UNP,2019-04-15,2019-05-08,169.80963999999997,164.67926600119526,13,66.69486198446128,63.641240000000266,0.954215034058059,0.02882922312302188,16,False,time_stop
stop = 2xATR only (not 'closer'),PANW,2019-04-23,2019-05-08,39.9882483,37.99239601682975,52,103.78431872485305,-16.96500000000009,-0.16346400119440693,-0.00815864694928389,11,False,close_below_ema20
stop = 2xATR only (not 'closer'),TMO,2019-04-26,2019-05-08,270.73045999999994,257.7195866306305,8,104.08698695495559,9.498800000000301,0.09125828576545286,0.004385727413162294,8,False,close_below_ema20
stop = 2xATR only (not 'closer'),PG,2019-04-26,2019-05-08,104.05394999999999,101.40612431468209,20,52.95651370635795,16.621200000000158,0.31386507223953863,0.007986818376428843,8,False,close_below_ema20
stop = 2xATR only (not 'closer'),SBUX,2019-03-15,2019-05-14,70.96088999999999,68.88515424660783,46,95.48384465603965,225.14054034138377,2.3578914438605287,0.068972635104193,41,True,close_below_ema20
stop = 2xATR only (not 'closer'),CMCSA,2019-05-09,2019-05-14,40.302662399999996,38.942403591801124,76,103.37966942311422,-55.219935599999815,-0.534146954697588,-0.018028042236733165,3,False,close_below_ema20
stop = 2xATR only (not 'closer'),TMUS,2019-05-09,2019-05-14,74.03395999999998,71.49009002437735,40,101.75479902490508,-27.495199999999045,-0.27021035138863014,-0.009284658013700419,3,False,close_below_ema20
stop = 2xATR only (not 'closer'),BX,2019-05-08,2019-05-24,39.459419999999994,37.60398126491682,56,103.90456916465786,83.97648000000049,0.8082077686778406,0.038003092797613575,12,False,time_stop
stop = 2xATR only (not 'closer'),NOW,2019-05-22,2019-05-24,54.654599999999995,51.18274848768664,22,76.38073327089386,-29.874899999999897,-0.3911313589258801,-0.02484603308779125,2,False,close_below_ema20
stop = 2xATR only (not 'closer'),PLD,2019-05-14,2019-05-28,75.30523,72.70529088149358,39,101.3976256217501,14.781390000000314,0.14577649041941335,0.005032983764872746,9,False,close_below_ema20
stop = 2xATR only (not 'closer'),MDLZ,2019-05-14,2019-05-29,51.71165999999999,50.36533454037052,76,102.32073493183964,-60.23987999999912,-0.5887358025734233,-0.015327877697215456,10,False,close_below_ema20
stop = 2xATR only (not 'closer'),MSFT,2019-05-24,2019-05-30,127.03690999999998,122.2169275627037,21,101.21963118322178,-39.945569999999364,-0.39464251680281526,-0.014973364827591996,3,False,close_below_ema20
stop = 2xATR only (not 'closer'),NOW,2019-05-28,2019-05-30,53.94188799999999,50.61264682924473,31,103.20647629341306,-28.302069999999823,-0.2742276552445977,-0.01692506572999437,2,False,close_below_ema20
stop = 2xATR only (not 'closer'),ADBE,2019-05-28,2019-05-30,277.75748,264.7224884314681,7,91.24494097972325,-25.213369999999827,-0.27632622399967166,-0.0129678235848049,2,False,close_below_ema20
stop = 2xATR only (not 'closer'),MDLZ,2019-05-30,2019-05-31,51.351299999999995,49.933252555611624,71,100.68136855157434,-22.17968999999954,-0.22029587319959726,-0.006083390293916483,1,False,close_below_ema20
stop = 2xATR only (not 'closer'),SPGI,2019-05-29,2019-06-03,205.78738179999996,198.05302437388136,13,100.54664653954188,-41.0983377999994,-0.40874896592236615,-0.015362509461695062,3,False,close_below_ema20
stop = 2xATR only (not 'closer'),MA,2019-05-30,2019-06-03,254.52426999999997,244.76666066821926,10,97.57609331780714,-100.02375992448947,-1.0250846956816588,-0.03929831914437451,2,False,stop
stop = 2xATR only (not 'closer'),MCD,2019-05-31,2019-06-18,199.61941999999996,194.77146638827648,21,101.80702584619314,108.68718000000052,1.067580347197272,0.02592723693917168,12,False,time_stop
stop = 2xATR only (not 'closer'),MA,2019-06-05,2019-06-20,251.72146999999998,240.89881953860396,9,97.40385415256421,103.54536000000033,1.0630519798304556,0.04570543783968859,11,False,time_stop
stop = 2xATR only (not 'closer'),PGR,2019-06-19,2019-06-24,81.91183,79.27957389950468,20,52.64512200990623,-28.8476,-0.5479633990509463,-0.01760893389880314,3,False,close_below_ema20
